Donor,Name,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Cluster 13,Cluster 14,Cluster 15,Cluster 16,Cluster 17,Cluster 18,Cluster 19,Cluster 20,Cluster 21,Cluster 22,Cluster 23,Cluster 24,Cluster 25,Cluster 26,Cluster 27,Cluster 28,Cluster 29,Cluster 30,Cluster 31,Cluster 32,Cluster 33,Cluster 34,Cluster 35,Cluster 36,Cluster 37,Cluster 38,Cluster 39,Cluster 40,Cluster 41,Cluster 42,Cluster 43,Cluster 44,Cluster 45,Cluster 46,Cluster 47,Cluster 48,Cluster 49,Cluster 50,Cluster 51,Cluster 52,Cluster 53,Cluster 54,Cluster 55,Cluster 56,Cluster 57,Cluster 58,Cluster 59,Cluster 60,Cluster 61,Cluster 62,Cluster 63,Cluster 64,Cluster 65,Cluster 66,Cluster 67,Cluster 68,Cluster 69,Cluster 70,Cluster 71,Cluster 72,Cluster 73,Cluster 74,Cluster 75,Cluster 76,Cluster 77,Cluster 78,Cluster 79,Cluster 80,Cluster 81,Cluster 82,Cluster 83,Cluster 84,Cluster 85,Cluster 86,Cluster 87,Cluster 88,Cluster 89,Cluster 90,Cluster 91,Cluster 92,Cluster 93,Cluster 94,Cluster 95,Cluster 96,Cluster 97,Cluster 98,Cluster 99,Cluster 100,Metacluster 1,Metacluster 2,Metacluster 3,Metacluster 4,Metacluster 5,Metacluster 6,Metacluster 7,Metacluster 8,Metacluster 9,Metacluster 10,Metacluster 11,Metacluster 12,Metacluster 13,Metacluster 14,Metacluster 15,Metacluster 16
PT115,FlowSOM_c17_COVID-19 STUDY CyTOF FIXED 151221 HKM_PT115.fcs,1.01037899,3.231640195,3.823321277,3.679823872,0.047177229,1.780940399,0.540572417,2.349032867,0.819704356,0.784321434,2.565261834,1.90084919,2.168186822,0.851155842,0.349897783,0.159223148,2.698930649,0.410835037,0.316480579,1.234470829,0.870813021,1.739660324,1.049693348,0.220160403,1.02020758,0.06486869,0.589715364,0.452115112,0.308617707,0.416732191,2.769696493,1.598128637,0.495360906,0.397075012,0.617235414,0.49142947,0.46390942,0.302720554,0.78825287,0.19460607,0.5936468,1.330791005,1.195156471,0.483566599,0.391177858,0.104183048,0.025554332,0.369554961,0.442286523,0.149394559,0.52877811,0.931750275,1.627614405,0.845258688,0.159223148,0.072731562,0.19460607,0.249646171,0.656549772,1.037899041,0.141531687,0.058971536,0.106148766,0.473738009,0.210331813,0.387246422,0.532709546,0.558263878,0.444252241,1.403522566,0.060937254,0.239817581,0.501258059,0.161188866,1.224642239,0.900298789,2.238952666,1.185327882,1.094904859,1.871363422,1.132253499,0.947476018,0.397075012,0.912093096,0.493395188,1.637442994,1.493945589,4.214499135,0.829532945,2.124941028,2.250746973,1.778974682,0.365623526,0.802012895,1.580437176,1.751454631,2.702862085,0.91799025,0.980893222,1.30720239,20.49850605,7.939534518,3.290611731,0.784321434,7.774414216,2.178015411,10.22566441,3.074382765,0.391177858,0.36169209,28.17266866,0.306651989,6.707029407,6.410206007,0.898333071,0.365623526
PT173,FlowSOM_c17_COVID-19 STUDY CyTOF FIXED 171121 HKM_PT173.fcs,0.019536974,0.087916382,0.029305461,0.019536974,0,0.058610921,0,0.019536974,0.146527303,0.234443685,0.361434014,0.078147895,0.029305461,0.039073947,0.009768487,0.019536974,0,0.058610921,0.136758816,0.087916382,0.166064277,0.332128553,0.097684869,0.048842434,0.039073947,0.029305461,0.048842434,0.078147895,0.214906711,0.439581909,0.49819283,0.31259158,0.166064277,0.087916382,0.263749145,0.146527303,0.18560125,0.009768487,0.34189704,0.205138224,0.429813422,0.234443685,0.273517632,0.18560125,0.126990329,0.019536974,0.019536974,0.048842434,0.087916382,0.107453355,0.302823093,0.136758816,0.107453355,0.068379408,0.019536974,0.029305461,0.166064277,0.293054606,0.009768487,0.087916382,0.117221842,0.009768487,0.126990329,0.566572238,0.693562567,0.908469278,0.986617173,1.689948227,1.514115464,0.15629579,0.136758816,0.400507961,0.429813422,0.732636515,4.268828758,2.451890202,4.640031259,4.083227508,4.962391326,2.129530136,0.547035264,0.967080199,0.664257107,3.760867442,1.211292371,4.981928299,2.608185992,12.65019049,2.86216665,0.058610921,0.224675198,1.826707043,0.351665527,1.83647553,4.337208166,3.985542639,3.692488034,1.240597831,0.214906711,0,0.84008987,0.15629579,1.230829345,0.234443685,1.670411253,0.371202501,2.090456188,0.634951646,0.126990329,0.087916382,71.33925955,0.253980658,2.344436847,4.102764482,1.094070528,0.351665527
HH008,FlowSOM_c17_COVID-19 STUDY CyTOF FIXED 201221 HKM_HH008.fcs,2.875578209,7.599952859,4.126277953,4.382605109,0.011785157,0.546536637,0.134056156,1.070976106,1.110751009,1.845850152,3.659291123,5.664240889,2.803394125,1.025308624,0.715948263,0.148787602,1.013523467,0.325564951,0.223917975,0.587784685,0.870628443,0.864735865,1.592469285,0.592204119,6.048731623,0.061872072,0.58925783,0.301994638,0.371232433,0.378598156,2.06092926,1.891517634,0.823487817,1.423057659,1.480510297,0.848531275,0.307887216,0.257800301,0.355027842,0.319672373,0.5023423,1.831118706,1.83553814,0.413953625,0.300521493,0.047140626,0.057452638,0.069237795,0.290209481,0.111958988,2.252438054,1.286055213,0.972275419,0.449309095,0.141421879,0.061872072,0.142895024,0.157626469,0.238649421,0.32851124,0.083969241,0.058925783,0.106066409,0.324091806,0.24159571,0.210659674,0.175304204,0.257800301,0.215079108,0.735099143,0.038301759,0.319672373,0.259273445,0.110485843,1.396541057,0.281370614,1.913614802,0.433104505,0.786659203,1.605727586,3.839014761,0.427211927,0.259273445,0.555375505,0.147314457,0.732152853,0.271058602,2.031466368,0.197401373,0.629032733,0.567160661,0.894198757,0.164992192,0.362393565,0.822014673,0.768981468,0.861789576,0.447835951,0.300521493,0.247488289,33.73501075,3.239444919,2.991956631,1.845850152,15.98509178,1.526177779,11.24598568,1.324356972,0.300521493,0.307887216,14.1451342,0.248961433,3.217347751,6.085560237,0.51854689,0.164992192
PT159,FlowSOM_c17_COVID-19 STUDY CyTOF FIXED 221121 HKM_PT159.fcs,0.354274917,2.818453787,1.885529838,0.696740671,0.015745552,1.334435522,0.149582743,1.082506692,2.468115257,0.641631239,2.975909306,0.806959534,0.716422611,0.75578649,0.062982208,0.173201071,1.121870572,1.019524484,0.988033381,1.491891041,0.342465753,1.247834987,0.842387026,0.181073847,0.625885687,0.078727759,0.570776256,1.350181074,1.747756259,2.050858133,1.80286569,0.602267359,0.334592977,0.165328295,1.539127696,1.365926626,1.637537396,0.535348764,1.08644308,2.086285624,0.826641474,0.621949299,0.456621005,0.716422611,1.547000472,1.361990238,0.385766021,0.73610455,0.444811841,0.433002677,0.724295387,1.350181074,0.716422611,1.236025823,0.578649032,0.192883011,0.149582743,0.094473311,0.125964415,1.196661943,0.125964415,0.007872776,0.035427492,0.283419934,0.240119666,0.318847426,0.247992442,0.255865218,0.192883011,0.283419934,0.078727759,0.149582743,0.145646355,0.098409699,1.267516926,0.944733113,3.672649976,0.905369233,0.551094316,1.062824752,1.798929302,2.188631712,0.389702409,0.594394584,0.220437726,1.59030074,0.940796725,4.51897339,0.342465753,0.33065659,1.365926626,4.416627303,1.094315856,0.381829633,1.259644151,2.550779405,3.515194458,0.492048496,0.133837191,0.070854983,11.43127067,4.881121083,10.83293969,0.641631239,7.553928515,4.82994804,7.880648717,3.286883955,1.547000472,2.519288301,25.76365927,0.169264683,1.747756259,9.998425445,0.535348764,1.094315856
HH022,FlowSOM_c17_COVID-19 STUDY CyTOF FIXED 221221 HKM_HH022.fcs,0.02404314,0.232417023,0.247300871,0.066404864,0.002289823,0.307981178,0.021753317,0.014883849,0.141969019,0.621686913,0.733888234,0.109911498,0.153418133,0.290807506,0.003434734,0.02404314,0.116780967,0.060680306,0.049231192,0.097317472,0.223257731,0.700685802,0.23814158,0.010304203,0.025188052,0.022898229,0.146548664,0.272488923,0.306836266,0.163722336,0.54841258,0.184330742,0.017173672,0.002289823,0.0400719,0.318285381,0.085868358,0.035492255,0.162577425,0.104186941,0.106476764,0.128230081,0.061825218,0.017173672,0.018318583,0.0400719,0.006869469,0.0400719,0.026332963,0.030912609,0.073274332,0.048086281,0.065259952,0.200359502,0.068694686,0.098462384,0.020608406,0.030912609,0.058390483,0.206084059,0.005724557,0.012594026,0.011449114,0.054955749,0.109911498,0.144258842,0.051521015,0.051521015,0.108766587,0.364081838,0.001144911,0.002289823,0.027477875,0.03205752,0.08701327,0.043506635,0.39728427,0.112201321,0.208373882,0.567876075,0.113346233,0.051521015,0.187765476,0.125940259,0.025188052,0.060680306,0.057245572,0.346908167,0.106476764,0.27821348,0.033202432,0.099607295,0.0400719,0.082433624,0.15112831,0.080143801,0.124795347,0.176316362,0.100752207,0.067549775,2.087173557,0.546122757,0.863263227,0.621686913,1.45403753,0.580470101,1.354430235,0.48429754,0.018318583,0.214098439,2.890901389,0.029767697,1.277721168,0.301111709,0.215243351,0.0400719
PT059,FlowSOM_c17_COVID-19 STUDY CyTOF FIXED 241121 HKM_PT059.fcs,1.386152135,4.295998595,0.320931775,0.527732797,0.018534054,0.57455567,0.051700256,0.202899116,0.379460366,1.529547184,0.755018827,2.238718614,0.570653764,0.358975359,0.074136216,0.107302417,0.136566713,0.414577521,0.133640283,0.31117701,0.943285795,1.373470941,0.75696978,0.161929102,0.363852742,0.084866457,0.173634821,0.225335076,0.4653023,0.526757321,1.825116569,0.836958854,0.281912714,0.19899721,0.426283239,0.376533937,0.108277894,0.226310553,1.955830423,1.406637142,1.314942349,0.581384006,0.210702928,0.267280567,0.44286634,2.214331701,5.474374232,1.554909573,3.06689818,5.122227208,0.66429951,1.783171079,0.770626451,0.764773592,1.273972335,0.327760111,1.474920499,2.099225472,1.0427844,5.872368652,0.015607624,0.018534054,0.167781961,0.517002556,0.42043038,0.235089841,0.722828102,1.532473613,1.925590651,1.144233958,0.027313343,0.06730788,0.225335076,0.773552881,1.345182121,0.711122383,0.813547418,1.634898648,2.591841114,2.091421659,0.182414109,0.077062645,0.210702928,1.722691535,0.507247791,0.795013364,0.82135123,2.694266149,1.820239187,0.676005229,0.023411436,0.060479544,0.100474082,1.195934214,1.172522777,0.501394931,0.607721872,0.617476637,0.506272314,0.260452231,11.49013793,1.487601693,3.222974423,1.529547184,4.502799618,2.288467917,8.541272412,17.06010886,0.44286634,9.290438379,29.75983768,0.20192364,4.172113077,0.437988958,0.436038005,0.100474082
PT087,FlowSOM_c17_COVID-19 STUDY CyTOF FIXED 281021 HKM_PT087.fcs,0.460916782,0.252557141,0.018941786,0.372521783,0.220987498,0.107336785,0,0.530369996,0.416719283,0.031569643,0.227301427,1.401692133,0.618764996,0.082081071,0.98497285,1.622679631,0,0.145220356,0.21467357,0.107336785,0.637706781,0.107336785,0.542997853,1.395378204,0.751357495,0.782927137,0.0441975,0,0,0.726101781,0.347266069,0.315696426,2.171991413,3.144336406,0.252557141,0.441974997,0.252557141,0.037883571,0.77029928,0.492486425,0.202045713,0.25887107,0.833438565,0.479858568,0.423033211,0.530369996,2.115166056,5.644652103,3.119080692,0.593509281,1.711074631,0.366207855,0.511428211,0.132592499,0.59982321,0.372521783,1.168076777,4.274529612,0.0441975,0.012627857,3.220103548,0.284126784,1.187018563,1.527970703,0.454602854,0.315696426,1.578482132,2.468746054,0.372521783,0,4.24295997,2.500315696,1.104937492,3.21378962,2.481373911,1.212274277,0.101022856,2.273014269,0.164162142,0,0.132592499,6.718019952,0.018941786,5.291072105,2.531885339,1.262785705,1.275413562,1.016542493,1.477459275,0,0.031569643,0.012627857,1.149134992,0.959717136,1.881550701,0.606137139,0.505114282,1.098623564,0.119964642,0,5.278444248,2.405606769,1.957317843,0.031569643,10.90415456,5.979290314,3.845182473,4.53971461,0.423033211,3.617881046,39.63252936,4.691248895,0,13.63808562,1.123879278,1.149134992
PT111,FlowSOM_c17_COVID-19 STUDY CyTOF FIXED 301121 HKM_PT111.fcs,0.591780622,2.660281505,4.959121615,5.899597589,0.024581657,2.455434367,0.438828092,2.83690526,0.803911215,0.3587101,2.364391194,1.609643293,5.065642127,1.197217721,0.595422349,0.318651104,1.816311295,0.625466596,0.294069448,0.520766948,0.502558313,1.433019538,1.514958393,0.588138895,1.094338936,0.168429869,1.198128152,0.376008303,0.217593183,0.365083122,1.682477831,1.33378248,0.894954387,0.658242138,2.103097289,1.205411606,3.620786977,0.726524518,1.146233544,0.489812269,0.810284237,0.83850762,1.490376737,1.68702999,0.915894317,0.236712249,0.223055773,1.047906917,0.900416978,0.733807972,0.73289754,0.587228464,0.416067299,0.803911215,0.208488865,0.136564759,0.266756496,0.249458293,0.335949307,1.991114186,0.053715472,0.044611155,0.156594257,0.602705803,0.346874488,0.274950381,0.281323404,0.307725924,0.401500391,0.42699248,0.088311877,0.433365502,0.48526011,0.199384548,1.545913072,0.595422349,1.14441268,0.560825944,0.564467671,0.514393926,2.10400772,0.715599337,0.788433875,0.703763725,0.35324751,1.028787851,0.452484568,1.455780331,0.422440321,0.425171616,0.660973434,1.005116626,0.462499317,0.40058996,0.957774177,1.215426355,1.001474899,0.394216938,0.316830241,0.211220161,25.47023799,8.491596715,2.691236184,0.3587101,12.83799778,6.969354868,7.205156685,5.107521987,0.915894317,0.804821646,16.04453832,0.254920883,1.577778182,5.007374497,1.273693986,0.462499317
PT098,FlowSOM_c17_Covid 19 Cytof Study 07 12 21_HKM_100222_00_1_PT098.fcs,0.503532241,1.534395511,0.850493512,0.248008417,0.002505136,0.382033168,0.065133524,0.329425322,0.351971542,0.598727391,1.543163485,2.614108923,0.747782955,0.266796934,0.050102711,0.141540157,0.360739516,0.404579388,0.062628388,0.20166341,0.740267548,1.059672328,1.097249361,0.151560699,0.79538053,0.051355278,0.375770329,0.121499073,0.229219901,0.294353425,0.938173255,1.048399218,0.465955208,0.298111128,0.452176963,0.750288091,0.20166341,0.417105065,0.635051856,0.265544366,0.546119545,1.217495867,2.036675184,0.430883311,0.229219901,0.107720828,0.159076106,0.175359487,0.809158775,0.146550428,1.099754497,0.74527782,0.554887519,0.47597575,0.283080315,0.113983667,0.112731099,0.261786663,0.538604138,0.489753996,0.20166341,0.130267047,0.379528032,0.591211985,0.339445864,0.166591513,0.216694223,0.364497219,0.260534095,1.777393657,0.21293652,0.992033669,0.702690516,0.304373967,1.065935167,0.171601784,1.38909765,0.349466406,0.494764267,1.863820833,2.754396513,3.207826043,1.734806353,0.814169047,0.305626534,0.728994439,0.336940728,1.268851145,0.174106919,1.520617265,2.371110777,2.770679894,0.279322611,1.023347863,1.087228819,0.809158775,0.557392655,0.50979508,0.717721329,0.209178817,9.101157373,1.683451075,1.405381031,0.598727391,7.589308082,1.291397365,6.626083471,2.619119194,0.229219901,0.663860915,14.42206523,0.71145849,5.371010572,12.30898342,2.437496869,0.279322611
PT131,FlowSOM_c17_Covid 19 Cytof Study 09 12 21_HKM_100222_00_1_PT131.fcs,2.17132216,2.919925512,0.312849162,0.577281192,0.001241465,0.35257604,0.062073246,0.907510863,0.530105525,1.549348231,0.928615767,5.469894475,0.749844817,0.112973309,0.208566108,0.213531968,0.142768467,0.417132216,0.296710118,1.414028554,0.765983861,0.299193048,0.661700807,0.167597765,1.147113594,0.121663563,0.407200497,0.142768467,0.072004966,0.270639354,0.850403476,1.04531347,0.628181254,0.717566729,0.501551831,0.270639354,0.384854128,0.209807573,0.242085661,0.202358783,0.562383613,1.563004345,1.671011794,0.703910615,0.578522657,0.086902545,0.024829299,0.397268777,0.626939789,0.075729361,1.627560521,1.685909373,1.032898821,0.535071384,0.163873371,0.036002483,0.054624457,0.135319677,0.222222222,0.17877095,0.073246431,0.086902545,0.219739292,0.291744258,0.117939168,0.039726878,0.170080695,0.211049038,0.295468653,0.336436996,0.146492862,0.639354438,0.249534451,0.160148976,0.509000621,0.053382992,0.305400372,0.189944134,0.737430168,0.472998138,0.994413408,1.3097455,0.217256363,1.015518312,0.130353818,0.456859094,0.104283054,0.407200497,0.338919926,0.240844196,0.815642458,0.369956549,0.367473619,0.667908132,0.434512725,0.189944134,0.072004966,0.117939168,0.206083178,0.044692737,14.21849783,2.0955928,2.7858473,1.549348231,6.890130354,1.541899441,8.902545003,1.345747983,0.578522657,0.311607697,7.412787089,0.379888268,1.094972067,4.275605214,0.466790813,0.367473619
CO233,FlowSOM_c17_Covid 19_Study_03 jan 2022_HKM_My Ha_U ant_240122_00_1_0_CO233.fcs,0.289652099,0.476387518,0.41484971,0.632354033,0.019097941,0.10928266,0.001060997,0.130502594,0.743758687,0.399995756,0.461533565,0.426520674,0.419093697,0.228114291,0.082757743,0.035012891,0.11246565,0.833943406,0.515644396,0.186735419,0.119892627,0.326786984,0.622805063,0.277981135,0.363921868,0.684342872,0.762856628,0.970811981,0.431825657,1.143754443,0.392568779,0.277981135,0.857285334,0.151722528,0.291774093,1.140571453,0.120953624,1.377173717,1.245610126,0.989909921,0.20583336,0.273737149,0.43076466,0.257822198,0.19628439,1.718814654,15.10753202,2.134725361,1.26046408,0.390446786,0.518827386,0.52413237,0.665244931,0.440313631,1.627568938,0.665244931,4.029665468,5.955374479,0.63023204,1.118290522,0.043500865,0.031829901,0.373470839,0.674793901,0.606890113,0.30238406,0.448801604,0.927311116,2.181409216,3.231795949,0.120953624,0.316177017,0.589914165,0.534742337,1.195743281,0.780893571,1.082216634,0.975055968,3.702878484,4.500748003,0.637659017,1.424918569,0.682220878,1.032349789,0.264188178,0.686464865,0.475326522,1.656215849,1.350648799,2.237642041,1.607410001,0.756490647,0.30875004,1.225451189,0.689647855,0.589914165,0.647207987,0.500790443,1.059935704,0.285408112,3.570253897,1.222268199,4.011628524,0.399995756,5.405778188,5.36652131,3.298638741,4.645043554,0.19628439,19.11916054,33.57630158,0.448801604,10.25559411,4.863608874,1.272135044,0.30875004
PT100,FlowSOM_c17_Covid 19_Study_Cytof Fixed_211021_HKM_My Ha_Uant_00_1_0_PT100.fcs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03875969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03875969,0.03875969,0,0.03875969,0,0,0,0,0,0.03875969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03875969,0.15503876,0,0,0,0,0
PT154,FlowSOM_c17_Cytof_Covid samples_10 nov 2021_HKM_260122_03_1_0-002_PT154.fcs,0,0.128205128,0.897435897,0.384615385,0,0.512820513,0,0,0.384615385,0.641025641,0.512820513,0.384615385,0.128205128,0.384615385,0.256410256,0,0.256410256,0.641025641,0.128205128,0.128205128,0.128205128,1.025641026,1.025641026,0.897435897,1.282051282,0.256410256,4.102564103,0.256410256,0.256410256,0.384615385,0.256410256,0.769230769,1.153846154,0.641025641,0.512820513,1.153846154,2.820512821,2.692307692,2.692307692,0.128205128,0.256410256,0.897435897,1.025641026,1.282051282,0.256410256,0,0.512820513,0.769230769,2.435897436,0,0.897435897,0.512820513,0.256410256,0.256410256,0,0.128205128,0.512820513,0.512820513,0,1.282051282,0.512820513,0.256410256,0.384615385,0.384615385,0.641025641,0,0,0.384615385,0.128205128,0.256410256,2.820512821,2.948717949,2.820512821,0.641025641,0.512820513,0,0.641025641,0.512820513,0.128205128,0.769230769,18.46153846,5.256410256,2.435897436,0.256410256,0,0,0.128205128,0.384615385,0.128205128,0.128205128,1.666666667,6.153846154,0.512820513,0.512820513,0.128205128,0.384615385,0,0.256410256,0.128205128,0,3.205128205,1.41025641,1.41025641,0.641025641,10.25641026,10.64102564,4.102564103,6.41025641,0.256410256,0.641025641,7.307692308,1.153846154,1.153846154,37.30769231,5.256410256,0.512820513
PT126,FlowSOM_c17_Cytof_Covid samples_15 nov 2021_HKM_260122_00_1_0_PT126.fcs,0.282179292,1.182982418,0.336444541,0.314738442,0.043412199,0.043412199,0,0.130236596,0.575211634,0.390709789,0.987627523,0.694595181,0.390709789,0.434121988,0.141089646,0.108530497,0.032559149,0.640329933,0.444975038,0.227914044,0.412415889,0.401562839,0.37985674,0.303885392,0.564358585,0.075971348,0.162795746,0.075971348,0.086824398,0.35815064,0.716301281,0.803125678,0.325591491,0.553505535,0.347297591,0.314738442,0.672889082,0.227914044,0.488387237,0.705448231,0.401562839,0.412415889,0.434121988,0.423268939,0.043412199,0.206207944,0.303885392,0.640329933,0.629476883,0.455828088,0.325591491,0.238767094,0.271326243,0.119383547,0.173648795,0.119383547,0.466681137,0.206207944,0.032559149,0.303885392,0.336444541,0.032559149,0.108530497,0.74886043,0.792272629,0.759713479,1.226394617,1.660516605,1.313219015,0.075971348,0.325591491,0.672889082,0.510093336,1.302365965,5.469937052,1.779900152,2.680703278,3.212502713,2.550466681,0.162795746,1.714781854,2.105491643,0.032559149,4.352072932,1.161276319,2.040373345,1.226394617,3.983069242,1.877577599,0.01085305,0.857390927,0.629476883,0.249620143,1.714781854,2.637291079,1.920989798,1.714781854,1.280659865,0.195354895,0,5.220316909,0.955068374,2.398523985,0.390709789,4.124158889,1.779900152,3.288474061,1.910136748,0.043412199,0.803125678,48.2743651,0.477534187,0.249620143,6.30562188,0.542652485,0.249620143
PT166,FlowSOM_c18_COVID-19 STUDY CyTOF FIXED 011121 HKM_PT166.fcs,0.518988129,5.466467773,2.489278389,0.88259059,0.015538567,0.379141028,0.105662254,0.755174343,1.069053391,0.699235503,3.856672261,2.088383368,1.277270185,0.500341848,0.108769967,0.077692834,0.509664989,0.388464168,0.276586488,0.379141028,0.960283423,1.267947045,0.717881783,0.155385667,1.221331344,0.052831127,0.916775437,0.320094474,0.273478774,0.397787308,3.794517994,1.404686432,0.285909628,0.425756728,2.169183914,0.615327242,3.306606999,0.316986761,0.720989496,0.096339114,1.920566847,1.528994966,1.124992231,1.072161104,0.720989496,0.040400273,0.043507987,0.332525328,0.282801914,0.05593884,1.836658587,5.258250979,0.870159736,0.79868233,0.186462801,0.03729256,0.124308534,0.13052396,0.394679595,0.289017341,0.114985394,0.071477407,0.031077133,0.220647647,0.289017341,0.285909628,0.220647647,0.338740755,0.397787308,1.373609298,0.00932314,0.158493381,0.099446827,0.12120082,1.597364659,0.913667723,2.635340916,1.218223631,0.820436323,1.808689167,2.020013674,0.804897756,0.320094474,0.643296662,0.242401641,1.190254211,0.556280689,3.163652185,0.562496115,1.82112002,0.876375163,2.706818323,1.283485611,0.431972155,1.100130524,1.852197153,2.340108148,0.419541302,0.484803282,0.612219529,18.1645845,2.215799615,2.492386102,0.699235503,9.108707813,5.192988999,17.41251787,1.743427186,0.720989496,0.307663621,22.30095096,0.217539934,5.615638014,6.575921437,0.419541302,1.283485611
PT182,FlowSOM_c18_COVID-19 STUDY CyTOF FIXED 021221 HKM_PT182.fcs,0.683099461,1.818855191,1.938191844,1.906643074,0.004115057,0.710533174,0.183805879,1.990315899,0.70230306,0.301770846,1.493765689,1.892926217,2.016377927,0.910799281,0.504780325,0.281195561,1.320933295,0.411505699,0.106991482,0.42385087,0.42385087,0.678984404,0.99035705,0.209867907,0.910799281,0.126195081,0.478718297,0.224956449,0.12345171,0.183805879,0.729736774,0.640577205,0.577479665,0.3827003,0.910799281,0.641948891,0.517125496,0.193407679,0.19615105,0.204381164,0.378585243,0.768143972,1.14535753,0.548674266,1.278411039,0.307257589,0.069955969,0.222213078,0.28805399,0.098761368,1.089118418,1.138499102,0.824383084,0.471859869,0.256505219,0.078186083,0.07269934,0.256505219,0.231814877,0.643320577,0.054867427,0.060354169,0.231814877,0.307257589,0.141283623,0.068584283,0.19615105,0.366240072,0.847701741,1.235888784,0.124823395,0.62960372,0.368983444,0.233186563,0.437567727,0.085044511,0.687214518,0.281195561,2.449830597,3.807799405,1.181021357,1.761244393,0.416992442,0.930002881,0.080929454,0.336062988,0.185177565,1.330535095,0.839471627,0.862790283,1.167304501,1.396376006,0.460886383,0.887480625,0.507523696,0.289425675,0.34154973,0.224956449,0.231814877,0.039778884,13.59340494,4.898289508,1.744784165,0.301770846,7.123163656,1.636420998,6.040903667,1.458101861,1.278411039,0.71190486,12.61539306,0.347036473,5.946257356,6.260373373,0.785975886,0.460886383
